type,id,lat,lon,date,time,severity,description,category,dayOfWeek,weather,roadType,speedLimit,intersection,lightCondition,address,source
CRIME,FBI_CRIME_1758174057428_1885,26.455584,-80.083915,2024-11-02,22:33,0.29,burglary crime,burglary,Friday,,,,,,3948 Jog Rd,FBI_REAL
ACCIDENT,REAL_ACC_1758174051924_4680,26.470337,-80.065767,2024-11-02,21:33,0.73,Pedestrian Accident,pedestrian,Monday,Clear,City Street,35,TRUE,Dusk,5339 Jog Rd,FDOT_REAL
ACCIDENT,REAL_ACC_1758174051921_3733,26.454661,-80.076312,2024-11-02,21:22,0.81,Accident,vehicle,Monday,Cloudy,Residential,35,FALSE,Dusk,7033 Linton Blvd,FDOT_REAL
CRIME,FBI_CRIME_1758174057432_2956,26.473254,-80.049635,2024-11-02,20:35,0.28,theft crime,theft,Wednesday,,,,,,5723 Linton Blvd,FBI_REAL
ACCIDENT,REAL_ACC_1758174051916_2515,26.450912,-80.065971,2024-11-02,18:44,0.56,Accident,vehicle,Tuesday,Rain,Residential,40,TRUE,Dusk,3970 Spanish River Blvd,FDOT_REAL
CRIME,FBI_CRIME_1758174057435_3704,26.481659,-80.086233,2024-11-02,16:51,0.2,burglary crime,burglary,Monday,,,,,,3837 Germantown Rd,FBI_REAL
ACCIDENT,REAL_ACC_1758174051914_1957,26.440984,-80.066859,2024-11-02,15:31,0.86,Accident,vehicle,Monday,Rain,City Street,35,FALSE,Dawn,9447 Germantown Rd,FDOT_REAL
ACCIDENT,REAL_ACC_1758174051921_3803,26.448773,-80.072889,2024-11-02,15:06,0.91,Accident,vehicle,Sunday,Rain,State Highway,35,TRUE,Daylight,54 Spanish River Blvd,FDOT_REAL
ACCIDENT,REAL_ACC_1758174051914_1977,26.442235,-80.052777,2024-11-02,14:38,0.5,Accident,vehicle,Tuesday,Clear,Arterial,25,FALSE,Dawn,5475 Spanish River Blvd,FDOT_REAL
ACCIDENT,REAL_ACC_1758174051902_313,26.458216,-80.093932,2024-11-02,13:40,0.83,Accident,vehicle,Tuesday,Cloudy,City Street,45,TRUE,Dawn,4396 Federal Hwy,FDOT_REAL
CRIME,FBI_CRIME_1758174057431_2671,26.45495,-80.085124,2024-11-02,12:05,0.86,burglary crime,burglary,Thursday,,,,,,3188 Germantown Rd,FBI_REAL
CRIME,FBI_CRIME_1758174057437_4194,26.480609,-80.074839,2024-11-02,11:17,0.52,vandalism crime,vandalism,Sunday,,,,,,2958 Jog Rd,FBI_REAL
CRIME,FBI_CRIME_1758174057432_2875,26.458977,-80.071652,2024-11-02,09:42,0.88,robbery crime,robbery,Friday,,,,,,9098 Germantown Rd,FBI_REAL
ACCIDENT,REAL_ACC_1758174051918_2842,26.483331,-80.061276,2024-11-02,06:43,0.83,Pedestrian Accident,pedestrian,Saturday,Fog,Residential,45,FALSE,Dark,575 Military Trl,FDOT_REAL
CRIME,FBI_CRIME_1758174057425_1291,26.472217,-80.05799,2024-11-02,06:10,0.66,assault crime,assault,Saturday,,,,,,2823 Yamato Rd,FBI_REAL
ACCIDENT,REAL_ACC_1758174051917_2659,26.460918,-80.098819,2024-11-02,04:55,0.92,Accident,vehicle,Wednesday,Clear,City Street,40,FALSE,Daylight,7758 Military Trl,FDOT_REAL
CRIME,FBI_CRIME_1758174057430_2287,26.463155,-80.099427,2024-11-02,04:50,0.46,vandalism crime,vandalism,Monday,,,,,,8750 Jog Rd,FBI_REAL
ACCIDENT,REAL_ACC_1758174051903_476,26.436265,-80.068479,2024-11-02,03:53,0.33,Accident,vehicle,Tuesday,Fog,City Street,40,TRUE,Dark,7291 Spanish River Blvd,FDOT_REAL
CRIME,FBI_CRIME_1758174057438_4541,26.463141,-80.082083,2024-11-02,03:48,0.69,burglary crime,burglary,Tuesday,,,,,,7883 Jog Rd,FBI_REAL
ACCIDENT,REAL_ACC_1758174051903_364,26.47316,-80.064895,2024-11-02,03:32,0.83,Accident,vehicle,Friday,Cloudy,City Street,40,TRUE,Daylight,1139 Spanish River Blvd,FDOT_REAL
ACCIDENT,REAL_ACC_1758174051921_3811,26.448629,-80.054541,2024-11-02,02:59,0.89,Accident,vehicle,Saturday,Rain,Arterial,50,FALSE,Daylight,8232 Jog Rd,FDOT_REAL
CRIME,FBI_CRIME_1758174057433_3098,26.443129,-80.075485,2024-11-02,02:55,0.8,assault crime,assault,Sunday,,,,,,8466 Yamato Rd,FBI_REAL
ACCIDENT,REAL_ACC_1758174051904_507,26.461129,-80.065695,2024-11-02,02:18,0.97,Accident,vehicle,Saturday,Cloudy,State Highway,40,FALSE,Dusk,3196 Congress Ave,FDOT_REAL
CRIME,FBI_CRIME_1758174057440_4958,26.448811,-80.051969,2024-11-02,00:22,0.59,vandalism crime,vandalism,Friday,,,,,,6909 Federal Hwy,FBI_REAL
ACCIDENT,REAL_ACC_1758174051917_2669,26.437726,-80.083093,2024-11-01,22:51,0.36,Bicycle Accident,bicycle,Monday,Rain,Arterial,40,TRUE,Dark,2870 Spanish River Blvd,FDOT_REAL
CRIME,FBI_CRIME_1758174057438_4561,26.474659,-80.089423,2024-11-01,22:40,0.29,theft crime,theft,Thursday,,,,,,9843 Congress Ave,FBI_REAL
ACCIDENT,REAL_ACC_1758174051921_3828,26.445382,-80.071335,2024-11-01,21:20,0.89,Accident,vehicle,Thursday,Cloudy,State Highway,25,TRUE,Daylight,9492 Yamato Rd,FDOT_REAL
ACCIDENT,REAL_ACC_1758174051902_314,26.441162,-80.077471,2024-11-01,21:07,0.78,Accident,vehicle,Wednesday,Clear,State Highway,40,TRUE,Dusk,8720 Linton Blvd,FDOT_REAL
CRIME,FBI_CRIME_1758174057433_3227,26.444383,-80.086987,2024-11-01,20:48,0.89,burglary crime,burglary,Friday,,,,,,2975 Atlantic Ave,FBI_REAL
ACCIDENT,REAL_ACC_1758174051901_114,26.449317,-80.095322,2024-11-01,20:03,0.4,Accident,vehicle,Thursday,Fog,Arterial,40,FALSE,Dark,8162 Jog Rd,FDOT_REAL
CRIME,FBI_CRIME_1758174057431_2631,26.4595,-80.089502,2024-11-01,19:52,0.41,assault crime,assault,Sunday,,,,,,658 Congress Ave,FBI_REAL
CRIME,FBI_CRIME_1758174057434_3306,26.453752,-80.053736,2024-11-01,18:24,0.23,theft crime,theft,Sunday,,,,,,4480 Spanish River Blvd,FBI_REAL
CRIME,FBI_CRIME_1758174057432_2802,26.440125,-80.066042,2024-11-01,16:59,0.4,vandalism crime,vandalism,Thursday,,,,,,835 Germantown Rd,FBI_REAL
ACCIDENT,REAL_ACC_1758174051918_2969,26.476297,-80.064614,2024-11-01,16:19,0.48,Bicycle Accident,bicycle,Wednesday,Fog,Arterial,35,FALSE,Dark,9004 Yamato Rd,FDOT_REAL
ACCIDENT,REAL_ACC_1758174051924_4713,26.44484,-80.088566,2024-11-01,15:48,0.4,Accident,vehicle,Sunday,Cloudy,Arterial,50,FALSE,Dusk,9934 Spanish River Blvd,FDOT_REAL
ACCIDENT,REAL_ACC_1758174051914_2069,26.446923,-80.057104,2024-11-01,13:54,0.5,Accident,vehicle,Tuesday,Clear,Arterial,35,TRUE,Dawn,3838 Federal Hwy,FDOT_REAL
CRIME,FBI_CRIME_1758174057432_2857,26.455577,-80.098817,2024-11-01,13:07,0.24,theft crime,theft,Monday,,,,,,4515 Military Trl,FBI_REAL
ACCIDENT,REAL_ACC_1758174051918_3106,26.461925,-80.058003,2024-11-01,12:07,0.71,Accident,vehicle,Sunday,Fog,State Highway,25,FALSE,Dark,1830 Congress Ave,FDOT_REAL
CRIME,FBI_CRIME_1758174057433_3071,26.470642,-80.06034,2024-11-01,11:50,0.35,burglary crime,burglary,Friday,,,,,,6138 Congress Ave,FBI_REAL
CRIME,FBI_CRIME_1758174057425_1298,26.479422,-80.073123,2024-11-01,11:44,0.68,burglary crime,burglary,Saturday,,,,,,2655 Congress Ave,FBI_REAL
CRIME,FBI_CRIME_1758174057429_2039,26.471041,-80.076621,2024-11-01,11:36,0.67,assault crime,assault,Sunday,,,,,,7769 Yamato Rd,FBI_REAL
CRIME,FBI_CRIME_1758174057434_3539,26.454294,-80.091221,2024-11-01,11:12,0.67,theft crime,theft,Saturday,,,,,,8734 Spanish River Blvd,FBI_REAL
CRIME,FBI_CRIME_1758174057431_2519,26.444799,-80.084162,2024-11-01,08:57,0.57,other crime,other,Sunday,,,,,,2530 Atlantic Ave,FBI_REAL
CRIME,FBI_CRIME_1758174057431_2554,26.467785,-80.050551,2024-11-01,07:41,0.79,burglary crime,burglary,Monday,,,,,,4856 Congress Ave,FBI_REAL
CRIME,FBI_CRIME_1758174057432_2965,26.454614,-80.076369,2024-11-01,06:50,0.21,assault crime,assault,Wednesday,,,,,,7651 Spanish River Blvd,FBI_REAL
ACCIDENT,REAL_ACC_1758174051908_960,26.480391,-80.077027,2024-11-01,05:37,0.64,Pedestrian Accident,pedestrian,Monday,Fog,Residential,35,FALSE,Dusk,6034 Federal Hwy,FDOT_REAL
ACCIDENT,REAL_ACC_1758174051919_3261,26.455794,-80.062775,2024-11-01,05:35,0.34,Accident,vehicle,Saturday,Cloudy,City Street,30,FALSE,Dawn,4357 Yamato Rd,FDOT_REAL
CRIME,FBI_CRIME_1758174057435_3721,26.47364,-80.060612,2024-11-01,05:35,0.27,theft crime,theft,Monday,,,,,,6372 Linton Blvd,FBI_REAL
ACCIDENT,REAL_ACC_1758174051905_671,26.459977,-80.087582,2024-11-01,05:17,0.65,Pedestrian Accident,pedestrian,Monday,Clear,Arterial,50,FALSE,Dark,7889 Jog Rd,FDOT_REAL
CRIME,FBI_CRIME_1758174057438_4373,26.48094,-80.073646,2024-11-01,04:03,0.28,burglary crime,burglary,Monday,,,,,,639 Spanish River Blvd,FBI_REAL
CRIME,FBI_CRIME_1758174057439_4677,26.483933,-80.057719,2024-11-01,04:01,0.22,other crime,other,Friday,,,,,,2291 Congress Ave,FBI_REAL
ACCIDENT,REAL_ACC_1758174051920_3657,26.453579,-80.086376,2024-11-01,03:55,0.83,Accident,vehicle,Sunday,Rain,Arterial,40,FALSE,Dusk,955 Yamato Rd,FDOT_REAL
CRIME,FBI_CRIME_1758174057438_4336,26.47914,-80.089346,2024-11-01,01:52,0.37,assault crime,assault,Sunday,,,,,,5461 Germantown Rd,FBI_REAL
CRIME,FBI_CRIME_1758174057437_4127,26.466063,-80.049481,2024-11-01,01:35,0.36,theft crime,theft,Tuesday,,,,,,1084 Spanish River Blvd,FBI_REAL
ACCIDENT,REAL_ACC_1758174051924_4618,26.483203,-80.056736,2024-11-01,01:28,0.32,Pedestrian Accident,pedestrian,Thursday,Rain,State Highway,45,FALSE,Dusk,4509 Germantown Rd,FDOT_REAL
CRIME,FBI_CRIME_1758174057435_3714,26.459087,-80.077829,2024-11-01,01:10,0.48,assault crime,assault,Wednesday,,,,,,9132 Linton Blvd,FBI_REAL
ACCIDENT,REAL_ACC_1758174051921_3906,26.46685,-80.085615,2024-11-01,00:45,0.55,Accident,vehicle,Friday,Clear,State Highway,50,FALSE,Dawn,7284 Congress Ave,FDOT_REAL
CRIME,FBI_CRIME_1758174057437_3939,26.441229,-80.070868,2024-11-01,00:44,0.34,robbery crime,robbery,Sunday,,,,,,8338 Linton Blvd,FBI_REAL
ACCIDENT,REAL_ACC_1758174051908_1041,26.475913,-80.050124,2024-11-01,00:33,0.52,Accident,vehicle,Monday,Rain,Arterial,25,TRUE,Dusk,9814 Spanish River Blvd,FDOT_REAL
ACCIDENT,REAL_ACC_1758174051904_587,26.459059,-80.05923,2024-10-31,21:14,0.83,Accident,vehicle,Wednesday,Cloudy,Residential,25,TRUE,Daylight,7599 Spanish River Blvd,FDOT_REAL
ACCIDENT,REAL_ACC_1758174051920_3667,26.46252,-80.05519,2024-10-31,20:55,0.88,Pedestrian Accident,pedestrian,Monday,Clear,State Highway,25,TRUE,Dark,1895 Yamato Rd,FDOT_REAL
CRIME,FBI_CRIME_1758174057419_478,26.456144,-80.099691,2024-10-31,18:36,0.38,theft crime,theft,Thursday,,,,,,6958 Jog Rd,FBI_REAL
ACCIDENT,REAL_ACC_1758174051916_2423,26.454997,-80.076464,2024-10-31,16:04,0.96,Pedestrian Accident,pedestrian,Saturday,Cloudy,Residential,45,FALSE,Dark,675 Federal Hwy,FDOT_REAL
ACCIDENT,REAL_ACC_1758174051901_83,26.459208,-80.066855,2024-10-31,15:25,0.71,Pedestrian Bicycle Accident,pedestrian,Friday,Fog,Arterial,25,FALSE,Dark,2007 Congress Ave,FDOT_REAL
CRIME,FBI_CRIME_1758174057433_3041,26.482659,-80.072891,2024-10-31,14:48,0.75,theft crime,theft,Tuesday,,,,,,8746 Linton Blvd,FBI_REAL
ACCIDENT,REAL_ACC_1758174051907_895,26.455266,-80.051873,2024-10-31,13:47,0.95,Accident,vehicle,Saturday,Cloudy,Residential,45,TRUE,Daylight,8468 Yamato Rd,FDOT_REAL
CRIME,FBI_CRIME_1758174057430_2362,26.468274,-80.063631,2024-10-31,12:49,0.51,robbery crime,robbery,Thursday,,,,,,2466 Military Trl,FBI_REAL
ACCIDENT,REAL_ACC_1758174051917_2563,26.464438,-80.082896,2024-10-31,12:45,0.36,Accident,vehicle,Monday,Fog,Residential,35,TRUE,Dawn,8230 Yamato Rd,FDOT_REAL
ACCIDENT,REAL_ACC_1758174051918_3039,26.44211,-80.089287,2024-10-31,12:33,0.91,Accident,vehicle,Friday,Fog,State Highway,50,FALSE,Daylight,878 Federal Hwy,FDOT_REAL
CRIME,FBI_CRIME_1758174057434_3508,26.467483,-80.063976,2024-10-31,12:26,0.59,theft crime,theft,Wednesday,,,,,,7873 Yamato Rd,FBI_REAL
CRIME,FBI_CRIME_1758174057429_1989,26.485925,-80.066042,2024-10-31,12:12,0.99,assault crime,assault,Saturday,,,,,,839 Atlantic Ave,FBI_REAL
ACCIDENT,REAL_ACC_1758174051923_4287,26.458552,-80.072704,2024-10-31,12:11,0.63,Accident,vehicle,Wednesday,Clear,Arterial,50,FALSE,Daylight,5121 Linton Blvd,FDOT_REAL
CRIME,FBI_CRIME_1758174057433_3238,26.450963,-80.053539,2024-10-31,11:46,0.3,assault crime,assault,Monday,,,,,,7001 Yamato Rd,FBI_REAL
CRIME,FBI_CRIME_1758174057435_3790,26.450942,-80.087834,2024-10-31,09:53,0.22,theft crime,theft,Sunday,,,,,,5014 Military Trl,FBI_REAL
CRIME,FBI_CRIME_1758174057419_537,26.466102,-80.07916,2024-10-31,08:33,0.88,vandalism crime,vandalism,Sunday,,,,,,5867 Federal Hwy,FBI_REAL
ACCIDENT,REAL_ACC_1758174051918_3028,26.472792,-80.096211,2024-10-31,08:29,0.62,Accident,vehicle,Friday,Rain,Residential,35,FALSE,Daylight,1300 Spanish River Blvd,FDOT_REAL
ACCIDENT,REAL_ACC_1758174051915_2232,26.467507,-80.069107,2024-10-31,07:53,0.73,Accident,vehicle,Tuesday,Fog,Arterial,30,TRUE,Daylight,1574 Congress Ave,FDOT_REAL
ACCIDENT,REAL_ACC_1758174051901_68,26.467601,-80.069875,2024-10-31,06:59,0.91,Accident,vehicle,Thursday,Fog,State Highway,50,TRUE,Dawn,9983 Atlantic Ave,FDOT_REAL
CRIME,FBI_CRIME_1758174057436_3887,26.476398,-80.077373,2024-10-31,06:57,0.65,assault crime,assault,Tuesday,,,,,,676 Federal Hwy,FBI_REAL
ACCIDENT,REAL_ACC_1758174051907_919,26.451771,-80.085641,2024-10-31,06:04,0.93,Accident,vehicle,Thursday,Clear,City Street,45,TRUE,Daylight,9746 Yamato Rd,FDOT_REAL
CRIME,FBI_CRIME_1758174057418_288,26.477786,-80.057766,2024-10-31,05:34,0.5,robbery crime,robbery,Sunday,,,,,,2702 Spanish River Blvd,FBI_REAL
ACCIDENT,REAL_ACC_1758174051924_4535,26.45993,-80.076214,2024-10-31,05:18,1,Accident,vehicle,Tuesday,Cloudy,State Highway,50,TRUE,Daylight,2610 Jog Rd,FDOT_REAL
CRIME,FBI_CRIME_1758174057418_344,26.483041,-80.063703,2024-10-31,05:10,0.91,vandalism crime,vandalism,Tuesday,,,,,,8608 Jog Rd,FBI_REAL
CRIME,FBI_CRIME_1758174057439_4772,26.462656,-80.080989,2024-10-31,04:45,0.89,robbery crime,robbery,Monday,,,,,,8281 Congress Ave,FBI_REAL
CRIME,FBI_CRIME_1758174057433_3229,26.470315,-80.079647,2024-10-31,03:28,0.4,assault crime,assault,Friday,,,,,,5307 Federal Hwy,FBI_REAL
ACCIDENT,REAL_ACC_1758174051914_2164,26.444465,-80.055806,2024-10-31,03:05,0.92,Pedestrian Accident,pedestrian,Wednesday,Clear,Arterial,30,TRUE,Dark,6891 Congress Ave,FDOT_REAL
CRIME,FBI_CRIME_1758174057434_3311,26.449088,-80.072265,2024-10-31,02:19,0.96,theft crime,theft,Saturday,,,,,,6094 Germantown Rd,FBI_REAL
ACCIDENT,REAL_ACC_1758174051901_176,26.473398,-80.090954,2024-10-31,02:00,0.71,Accident,vehicle,Friday,Cloudy,State Highway,45,FALSE,Dark,1621 Yamato Rd,FDOT_REAL
CRIME,FBI_CRIME_1758174057432_2894,26.453441,-80.078474,2024-10-31,01:52,0.36,vandalism crime,vandalism,Friday,,,,,,6142 Germantown Rd,FBI_REAL
ACCIDENT,REAL_ACC_1758174051923_4254,26.481242,-80.077559,2024-10-31,00:18,0.93,Accident,vehicle,Friday,Fog,City Street,40,FALSE,Dusk,444 Spanish River Blvd,FDOT_REAL
ACCIDENT,REAL_ACC_1758174051905_697,26.473756,-80.051794,2024-10-30,23:13,0.88,Accident,vehicle,Thursday,Cloudy,Arterial,30,TRUE,Daylight,3594 Germantown Rd,FDOT_REAL
CRIME,FBI_CRIME_1758174057437_4048,26.469667,-80.098238,2024-10-30,21:41,0.85,other crime,other,Tuesday,,,,,,6232 Military Trl,FBI_REAL
CRIME,FBI_CRIME_1758174057439_4826,26.471264,-80.054435,2024-10-30,21:39,0.8,burglary crime,burglary,Monday,,,,,,6711 Atlantic Ave,FBI_REAL
ACCIDENT,REAL_ACC_1758174051918_2854,26.468216,-80.055682,2024-10-30,21:28,0.74,Accident,vehicle,Thursday,Rain,Arterial,50,FALSE,Dusk,9788 Jog Rd,FDOT_REAL
ACCIDENT,REAL_ACC_1758174051908_951,26.474686,-80.089817,2024-10-30,20:49,0.53,Accident,vehicle,Friday,Cloudy,City Street,25,TRUE,Daylight,8108 Linton Blvd,FDOT_REAL
ACCIDENT,REAL_ACC_1758174051907_838,26.448723,-80.088964,2024-10-30,20:24,0.44,Accident,vehicle,Sunday,Rain,State Highway,35,FALSE,Dusk,8136 Congress Ave,FDOT_REAL
CRIME,FBI_CRIME_1758174057431_2566,26.458791,-80.0945,2024-10-30,19:36,0.61,vandalism crime,vandalism,Tuesday,,,,,,3390 Germantown Rd,FBI_REAL
CRIME,FBI_CRIME_1758174057431_2690,26.449105,-80.090028,2024-10-30,19:30,0.69,vandalism crime,vandalism,Tuesday,,,,,,8010 Jog Rd,FBI_REAL
ACCIDENT,REAL_ACC_1758174051924_4442,26.474389,-80.096339,2024-10-30,18:34,0.3,Pedestrian Accident,pedestrian,Thursday,Clear,City Street,40,TRUE,Daylight,2805 Spanish River Blvd,FDOT_REAL
ACCIDENT,REAL_ACC_1758174051916_2307,26.44501,-80.060073,2024-10-30,18:00,0.53,Pedestrian Accident,pedestrian,Saturday,Fog,City Street,45,FALSE,Dusk,6859 Jog Rd,FDOT_REAL
CRIME,FBI_CRIME_1758174057419_507,26.467968,-80.060622,2024-10-30,15:31,0.26,vandalism crime,vandalism,Monday,,,,,,4146 Jog Rd,FBI_REAL
ACCIDENT,REAL_ACC_1758174051902_238,26.48243,-80.07832,2024-10-30,14:43,0.58,Accident,vehicle,Friday,Clear,State Highway,25,FALSE,Daylight,8560 Linton Blvd,FDOT_REAL
ACCIDENT,REAL_ACC_1758174051901_63,26.485642,-80.070639,2024-10-30,13:47,0.96,Bicycle Accident,bicycle,Sunday,Rain,Arterial,50,TRUE,Daylight,8623 Yamato Rd,FDOT_REAL
ACCIDENT,REAL_ACC_1758174051924_4529,26.466586,-80.082797,2024-10-30,13:37,0.87,Accident,vehicle,Thursday,Clear,Residential,25,FALSE,Daylight,4788 Jog Rd,FDOT_REAL
CRIME,FBI_CRIME_1758174057435_3671,26.457053,-80.068235,2024-10-30,13:14,0.48,assault crime,assault,Tuesday,,,,,,1572 Jog Rd,FBI_REAL
ACCIDENT,REAL_ACC_1758174051913_1894,26.475951,-80.083523,2024-10-30,11:17,0.67,Accident,vehicle,Saturday,Rain,Residential,40,FALSE,Daylight,5236 Spanish River Blvd,FDOT_REAL
ACCIDENT,REAL_ACC_1758174051909_1282,26.480455,-80.069243,2024-10-30,09:18,0.74,Accident,vehicle,Wednesday,Fog,State Highway,25,TRUE,Dusk,2213 Linton Blvd,FDOT_REAL
CRIME,FBI_CRIME_1758174057435_3731,26.476418,-80.091781,2024-10-30,08:50,0.38,theft crime,theft,Sunday,,,,,,5015 Federal Hwy,FBI_REAL
CRIME,FBI_CRIME_1758174057433_3215,26.455943,-80.044963,2024-10-30,08:23,0.63,assault crime,assault,Wednesday,,,,,,409 Spanish River Blvd,FBI_REAL
CRIME,FBI_CRIME_1758174057434_3331,26.441247,-80.06892,2024-10-30,06:58,0.82,theft crime,theft,Sunday,,,,,,1505 Federal Hwy,FBI_REAL
ACCIDENT,REAL_ACC_1758174051925_4877,26.47068,-80.084628,2024-10-30,05:38,0.73,Accident,vehicle,Saturday,Cloudy,City Street,40,TRUE,Dusk,8432 Military Trl,FDOT_REAL
CRIME,FBI_CRIME_1758174057426_1498,26.457953,-80.074345,2024-10-30,05:29,0.49,robbery crime,robbery,Saturday,,,,,,2403 Linton Blvd,FBI_REAL
ACCIDENT,REAL_ACC_1758174051919_3395,26.476298,-80.062519,2024-10-30,05:16,0.68,Accident,vehicle,Wednesday,Clear,Arterial,25,FALSE,Daylight,6401 Military Trl,FDOT_REAL
CRIME,FBI_CRIME_1758174057426_1575,26.459193,-80.081077,2024-10-30,04:38,0.55,burglary crime,burglary,Sunday,,,,,,5425 Linton Blvd,FBI_REAL
CRIME,FBI_CRIME_1758174057433_3269,26.436506,-80.06827,2024-10-30,04:24,0.72,theft crime,theft,Tuesday,,,,,,6465 Congress Ave,FBI_REAL
CRIME,FBI_CRIME_1758174057434_3511,26.45941,-80.08991,2024-10-30,04:07,0.58,assault crime,assault,Friday,,,,,,5347 Linton Blvd,FBI_REAL
CRIME,FBI_CRIME_1758174057429_1936,26.478185,-80.057682,2024-10-30,03:48,0.47,burglary crime,burglary,Thursday,,,,,,8926 Jog Rd,FBI_REAL
ACCIDENT,REAL_ACC_1758174051918_2990,26.467843,-80.08612,2024-10-30,03:37,0.35,Accident,vehicle,Monday,Clear,City Street,50,FALSE,Dawn,1854 Military Trl,FDOT_REAL
CRIME,FBI_CRIME_1758174057431_2599,26.476947,-80.080998,2024-10-30,03:17,0.61,theft crime,theft,Sunday,,,,,,3667 Germantown Rd,FBI_REAL
ACCIDENT,REAL_ACC_1758174051925_4927,26.455539,-80.097241,2024-10-30,02:08,0.32,Accident,vehicle,Wednesday,Rain,Residential,45,TRUE,Dusk,401 Federal Hwy,FDOT_REAL
ACCIDENT,REAL_ACC_1758174051924_4647,26.446658,-80.059596,2024-10-30,01:18,0.44,Accident,vehicle,Sunday,Fog,Residential,30,FALSE,Dusk,4545 Jog Rd,FDOT_REAL
ACCIDENT,REAL_ACC_1758174051902_277,26.44132,-80.086483,2024-10-29,23:29,0.97,Accident,vehicle,Friday,Fog,City Street,30,FALSE,Dark,6756 Yamato Rd,FDOT_REAL
ACCIDENT,REAL_ACC_1758174051916_2381,26.442428,-80.076767,2024-10-29,22:08,0.58,Accident,vehicle,Friday,Clear,Residential,45,FALSE,Dusk,5919 Linton Blvd,FDOT_REAL
ACCIDENT,REAL_ACC_1758174051907_924,26.483246,-80.086368,2024-10-29,22:01,0.43,Accident,vehicle,Monday,Cloudy,Residential,35,TRUE,Daylight,414 Military Trl,FDOT_REAL
ACCIDENT,REAL_ACC_1758174051918_2950,26.443312,-80.061855,2024-10-29,21:48,0.66,Accident,vehicle,Sunday,Fog,Residential,35,FALSE,Dawn,2232 Congress Ave,FDOT_REAL
ACCIDENT,REAL_ACC_1758174051925_4981,26.472162,-80.090184,2024-10-29,21:36,0.71,Accident,vehicle,Sunday,Cloudy,State Highway,45,FALSE,Dawn,8539 Jog Rd,FDOT_REAL
CRIME,FBI_CRIME_1758174057438_4361,26.453409,-80.052795,2024-10-29,21:06,0.58,robbery crime,robbery,Saturday,,,,,,2869 Linton Blvd,FBI_REAL
ACCIDENT,REAL_ACC_1758174051910_1368,26.437982,-80.070812,2024-10-29,20:26,0.73,Accident,vehicle,Sunday,Fog,City Street,35,FALSE,Dark,1758 Spanish River Blvd,FDOT_REAL
CRIME,FBI_CRIME_1758174057431_2697,26.436499,-80.077788,2024-10-29,20:24,0.23,robbery crime,robbery,Monday,,,,,,211 Atlantic Ave,FBI_REAL
CRIME,FBI_CRIME_1758174057415_24,26.480659,-80.09113,2024-10-29,19:29,0.64,theft crime,theft,Sunday,,,,,,2963 Yamato Rd,FBI_REAL
CRIME,FBI_CRIME_1758174057426_1568,26.452803,-80.065629,2024-10-29,18:10,0.25,burglary crime,burglary,Tuesday,,,,,,7210 Yamato Rd,FBI_REAL
ACCIDENT,REAL_ACC_1758174051905_625,26.477959,-80.049722,2024-10-29,17:10,0.37,Bicycle Accident,bicycle,Friday,Clear,City Street,50,FALSE,Daylight,4551 Linton Blvd,FDOT_REAL
CRIME,FBI_CRIME_1758174057426_1609,26.455886,-80.067706,2024-10-29,16:42,0.42,other crime,other,Thursday,,,,,,6789 Congress Ave,FBI_REAL
CRIME,FBI_CRIME_1758174057428_1874,26.448147,-80.089439,2024-10-29,16:23,0.85,vandalism crime,vandalism,Saturday,,,,,,3240 Congress Ave,FBI_REAL
CRIME,FBI_CRIME_1758174057440_4933,26.448493,-80.075951,2024-10-29,15:54,0.62,vandalism crime,vandalism,Thursday,,,,,,2344 Germantown Rd,FBI_REAL
ACCIDENT,REAL_ACC_1758174051925_4995,26.445535,-80.061096,2024-10-29,14:39,0.75,Accident,vehicle,Thursday,Rain,Arterial,50,FALSE,Daylight,9975 Spanish River Blvd,FDOT_REAL
CRIME,FBI_CRIME_1758174057432_2954,26.464345,-80.08686,2024-10-29,13:50,0.93,theft crime,theft,Saturday,,,,,,3155 Congress Ave,FBI_REAL
CRIME,FBI_CRIME_1758174057417_219,26.487023,-80.065795,2024-10-29,13:33,0.35,robbery crime,robbery,Friday,,,,,,8546 Spanish River Blvd,FBI_REAL
CRIME,FBI_CRIME_1758174057434_3496,26.467597,-80.062878,2024-10-29,13:19,0.65,theft crime,theft,Wednesday,,,,,,6032 Spanish River Blvd,FBI_REAL
CRIME,FBI_CRIME_1758174057431_2522,26.445974,-80.050246,2024-10-29,12:30,0.84,theft crime,theft,Saturday,,,,,,544 Federal Hwy,FBI_REAL
ACCIDENT,REAL_ACC_1758174051917_2539,26.475068,-80.06321,2024-10-29,11:50,0.51,Accident,vehicle,Monday,Rain,Arterial,50,FALSE,Daylight,5438 Federal Hwy,FDOT_REAL
CRIME,FBI_CRIME_1758174057418_298,26.449143,-80.098595,2024-10-29,11:37,0.91,other crime,other,Sunday,,,,,,5914 Spanish River Blvd,FBI_REAL
ACCIDENT,REAL_ACC_1758174051916_2274,26.461538,-80.071788,2024-10-29,10:42,0.79,Accident,vehicle,Monday,Cloudy,City Street,25,FALSE,Dawn,5244 Congress Ave,FDOT_REAL
CRIME,FBI_CRIME_1758174057419_548,26.457737,-80.086067,2024-10-29,10:16,0.42,assault crime,assault,Saturday,,,,,,4551 Yamato Rd,FBI_REAL
